address,categories,coordinates,name,phone,price,query_offset,rating,restaurant_id,transactions,url,zip_code
,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}]","{'latitude': 44.934536, 'longitude': -93.278038}",Young Man,(929) 444-2705,,1,5.0,Qfi2-C45fk48c0JG4gVXbA,['delivery'],https://www.yelp.com/biz/young-man-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55409.0
,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 44.90485, 'longitude': -93.309061}",Colita,(612) 886-1606,$$,1,4.5,bGT4lTagoIC6hd5PnCyltA,['delivery'],https://www.yelp.com/biz/colita-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55419.0
,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 44.98954, 'longitude': -93.278594}",Bar La Grassa,(612) 333-3837,$$$,1,4.5,zv_XJAQr9D3PNR5eHYhC5w,['delivery'],https://www.yelp.com/biz/bar-la-grassa-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55401.0
,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 44.949194, 'longitude': -93.296643}",CHX,(612) 759-1787,,1,4.0,Q5QKCZfPmWEFAmYCaBC4Uw,[],https://www.yelp.com/biz/chx-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 44.96961, 'longitude': -93.27993}",Lotus Restaurant,(612) 870-1218,$$,1,4.5,rJY7EbVlXPXWgwojyEJq8w,['delivery'],https://www.yelp.com/biz/lotus-restaurant-minneapolis-3?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55403.0
,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 44.982527, 'longitude': -93.271807}",112 Eatery,(612) 343-7696,$$$,1,4.5,6vaAze9Fxuco249L3BhEdQ,['delivery'],https://www.yelp.com/biz/112-eatery-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55401.0
,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'soulfood', 'title': 'Soul Food'}]","{'latitude': 44.989479, 'longitude': -93.251249}",Brasa Rotisserie,(612) 379-3030,$$,1,4.5,Dx52kVp9UBzI4LuL-J4TWA,"['pickup', 'delivery']",https://www.yelp.com/biz/brasa-rotisserie-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 44.9732287, 'longitude': -93.2097663}",Surly Brewing,(763) 535-3330,$$,1,4.0,G7iXpVSRuXzCbD2daJ_JYQ,"['pickup', 'delivery']",https://www.yelp.com/biz/surly-brewing-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]","{'latitude': 44.912151, 'longitude': -93.290436}",George & The Dragon,(612) 208-1047,$$,1,4.5,5s2sT8ux7og5XfK-180r2g,"['delivery', 'pickup']",https://www.yelp.com/biz/george-and-the-dragon-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55419.0
,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 44.925208, 'longitude': -93.27771}",Revival,(612) 345-4516,$$,1,4.0,5K82sS0qi4hCnNXzc0mM3A,['delivery'],https://www.yelp.com/biz/revival-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55409.0
,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'panasian', 'title': 'Pan Asian'}]","{'latitude': 45.0098625272589, 'longitude': -93.2628971288361}",HAI HAI,(612) 223-8640,$$,1,4.0,fYlgTzLNx6bcaKAiHMG2wQ,['delivery'],https://www.yelp.com/biz/hai-hai-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55418.0
,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 45.00123, 'longitude': -93.26664}",Young Joni,(612) 345-5719,$$,1,4.5,5Y2nekkwRrNMMSx3b-2EhA,['delivery'],https://www.yelp.com/biz/young-joni-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 45.0202859237582, 'longitude': -93.2470212131738}",Chimborazo,(612) 788-1328,$$,1,4.5,ZucUm6bBfhe0bHW4oyO-Dg,['delivery'],https://www.yelp.com/biz/chimborazo-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55418.0
,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 44.9394683837891, 'longitude': -93.247428894043}",Matt's Bar,(612) 722-7072,$,1,4.0,ErvVFzAYVArZS7gcWgY0rg,['delivery'],https://www.yelp.com/biz/matts-bar-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55407.0
,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 44.98081, 'longitude': -93.23581}",Umami Fries,(612) 345-5152,,1,4.0,4yrw59jUnaJX_RwOPx--5g,"['pickup', 'delivery']",https://www.yelp.com/biz/umami-fries-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soulfood', 'title': 'Soul Food'}]","{'latitude': 44.9349588, 'longitude': -93.2623312}",Smoke In The Pit,(612) 315-3145,$,1,4.5,w-SNKgqgNcsEq7Npv2NfEw,"['pickup', 'delivery']",https://www.yelp.com/biz/smoke-in-the-pit-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55407.0
,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 44.9847838, 'longitude': -93.2771236}",Soul Bowl,(612) 567-7044,$$,1,4.5,blpkEVmOaHttHmp-IlalnQ,['delivery'],https://www.yelp.com/biz/soul-bowl-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55401.0
,"[{'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 44.9344688380649, 'longitude': -93.2778564810365}",Boludo,(612) 965-2858,$$,1,4.5,OXy8tz9HWiOK_fbh29TEGg,['delivery'],https://www.yelp.com/biz/boludo-minneapolis-3?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55409.0
,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'waffles', 'title': 'Waffles'}]","{'latitude': 44.9133251, 'longitude': -93.3313699}",The Lynhall,(612) 870-2640,,1,4.5,TqM6AyDPr32mQJoq1EvxvA,[],https://www.yelp.com/biz/the-lynhall-edina?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55424.0
,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 44.97427, 'longitude': -93.22675}",Korea Restaurant,(612) 746-0559,$$,1,4.0,N1k9rwt9ATED2ZFE7j_afg,"['pickup', 'delivery']",https://www.yelp.com/biz/korea-restaurant-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 44.9866669959331, 'longitude': -93.2762138294999}",Smack Shack,(612) 259-7288,$$,1,4.0,L9-URJtUCfQu4DpDh-d6wQ,['delivery'],https://www.yelp.com/biz/smack-shack-minneapolis-4?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55401.0
,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 44.924217, 'longitude': -93.31532}",Rosalia,(612) 345-5494,,1,4.5,-Esl5AWeRylx2obnyk14_w,[],https://www.yelp.com/biz/rosalia-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55410.0
,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 45.04057, 'longitude': -93.28731}",FireBox Deli,(612) 521-8206,$$,1,4.5,-MjBUPbr9QatqBI_tdGzfQ,"['pickup', 'delivery']",https://www.yelp.com/biz/firebox-deli-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55430.0
,"[{'alias': 'soulfood', 'title': 'Soul Food'}]","{'latitude': 44.9806741630187, 'longitude': -93.3043517544866}",Wendy's House of SOUL,(612) 800-4535,,1,4.5,8NeW7r_i_TPTi_2Z5eU2QQ,"['delivery', 'pickup']",https://www.yelp.com/biz/wendys-house-of-soul-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55405.0
,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.903733, 'longitude': -93.277606}",Orale Mexican Eats,(612) 354-3350,,1,5.0,cCyIQReKWUXGVqF5K-rq0g,['delivery'],https://www.yelp.com/biz/orale-mexican-eats-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55419.0
,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]","{'latitude': 45.000844, 'longitude': -93.26438}",The Anchor Fish & Chips,(612) 676-1300,$$,1,4.0,Cwya4QAu8R2ylFFQn9PJhw,['delivery'],https://www.yelp.com/biz/the-anchor-fish-and-chips-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'filipino', 'title': 'Filipino'}]","{'latitude': 44.925053101371, 'longitude': -93.2777758187917}",Apoy MPLS,,$$,1,4.0,gZPo2ZNevTvi57rwc9crMA,['delivery'],https://www.yelp.com/biz/apoy-mpls-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55409.0
,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 44.9170773114326, 'longitude': -93.2478122137292}",ie Italian Eatery,(612) 223-8504,$$,1,4.0,lST5yvxDu2h1VWID27wrYA,['delivery'],https://www.yelp.com/biz/ie-italian-eatery-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55407.0
,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 44.91208, 'longitude': -93.30902}",Broders' Pasta Bar,(612) 925-9202,$$,1,4.5,zXAv5ul5nRJZp3AGq9BzKA,"['pickup', 'delivery']",https://www.yelp.com/biz/broders-pasta-bar-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55419.0
,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'guesthouses', 'title': 'Guest Houses'}]","{'latitude': 44.98373, 'longitude': -93.24814}",Alma,(612) 379-4909,$$,1,4.5,uEQ-UJ6sj03MOGVYoWP2GQ,['delivery'],https://www.yelp.com/biz/alma-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}]","{'latitude': 44.988015, 'longitude': -93.2779855}",Ono Hawaiian Plates,(808) 365-8802,$$,1,4.5,0IBN5QhGaWJlnBPFxk_COw,[],https://www.yelp.com/biz/ono-hawaiian-plates-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 44.9887299, 'longitude': -93.27772}",Parlour,(612) 354-3135,$$,1,4.0,FLknT5_ky5NI5Kt2ORjLpg,[],https://www.yelp.com/biz/parlour-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55401.0
,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 44.933952331543, 'longitude': -93.284065246582}",Rincón 38,(612) 824-4052,$$,1,4.5,jKZjxYqeIsdi1949cjRUKQ,['delivery'],https://www.yelp.com/biz/rinc%C3%B3n-38-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55409.0
,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.939423, 'longitude': -93.277406}",Hola Arepa,(612) 345-5583,$$,1,4.5,l7mNzyV3pOZ3m87jRY6J7A,['delivery'],https://www.yelp.com/biz/hola-arepa-minneapolis-4?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 45.00122, 'longitude': -93.2617999}",Northeast Social,(612) 877-8111,$$,1,4.0,Tc_utGSR50-MeQP1gD0g-Q,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/northeast-social-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 44.96739, 'longitude': -93.28712}",P.S. Steak,(612) 886-1620,,1,4.5,OXwvIPaHeEcUDj7uOGLhKg,['delivery'],https://www.yelp.com/biz/p-s-steak-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55403.0
,"[{'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 44.95643, 'longitude': -93.27839}",Pimento Jamaican Kitchen,(612) 345-5637,$$,1,4.0,VDevoiSjX_ia2m8lSfzCxA,"['delivery', 'pickup']",https://www.yelp.com/biz/pimento-jamaican-kitchen-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55404.0
,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]","{'latitude': 44.9990792077941, 'longitude': -93.2511584512688}",Animales Barbeque,(612) 400-2153,,1,4.5,W45Kgk-b0ElInTUmjsfdIA,[],https://www.yelp.com/biz/animales-barbeque-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]","{'latitude': 45.05821583, 'longitude': -93.248294}",Crafty Crab,(763) 710-5049,,1,3.5,msR7iDjUg7U7JG63Rqrl0w,"['pickup', 'delivery']",https://www.yelp.com/biz/crafty-crab-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55421.0
,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 44.98433, 'longitude': -93.26888}",Billy Sushi,,,1,4.5,kcf7Bc1KKk-qoGJ2QIQVvw,[],https://www.yelp.com/biz/billy-sushi-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55401.0
,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 44.948141, 'longitude': -93.301562}",Lake & Irving,(612) 354-2453,$$,1,4.5,C7Xg_fWiammvygwKKd4rJg,['delivery'],https://www.yelp.com/biz/lake-and-irving-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 44.9882191402789, 'longitude': -93.2566113262305}",PinKU Japanese Street Food,(612) 584-3167,$$,1,4.5,I8CNZHuzqia4RO2DUaJKCQ,"['pickup', 'delivery']",https://www.yelp.com/biz/pinku-japanese-street-food-minneapolis-4?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 44.9160995287565, 'longitude': -93.2109407023374}",Sea Salt Eatery,(612) 721-8990,$$,1,4.0,AMjgF60vPOxVOlVRKuMYOQ,[],https://www.yelp.com/biz/sea-salt-eatery-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55467.0
,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 44.95822, 'longitude': -93.27837}",Zettas,,,1,5.0,x7Kij5bIpFEYdABsSUdEHA,['delivery'],https://www.yelp.com/biz/zettas-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55404.0
,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 44.947378, 'longitude': -93.287683}",Gyu-Kaku Japanese BBQ,(612) 224-9888,,1,4.5,gXf2dlvlw-ieHbSdvQpCyw,[],https://www.yelp.com/biz/gyu-kaku-japanese-bbq-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'somali', 'title': 'Somali'}]","{'latitude': 44.9734453, 'longitude': -93.2275231}",Afro Deli,(612) 871-5555,$,101,4.5,Tll050QQPiP01ey2or72CQ,"['delivery', 'pickup']",https://www.yelp.com/biz/afro-deli-minneapolis-6?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]","{'latitude': 44.9468, 'longitude': -93.16731}",The Naughty Greek,(651) 219-4438,$$,101,4.5,34q1Hfuh6QqLP-BPuxN_mA,"['delivery', 'pickup']",https://www.yelp.com/biz/the-naughty-greek-saint-paul?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55104.0
,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'creperies', 'title': 'Creperies'}]","{'latitude': 44.953101, 'longitude': -93.278291}",My Huong Kitchen,(612) 702-2922,$,101,4.5,smrdXQyTcbqOHnK_OuScDw,"['delivery', 'pickup']",https://www.yelp.com/biz/my-huong-kitchen-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 44.9122552457443, 'longitude': -93.3083754786309}",Terzo,(612) 925-0330,$$,101,4.0,U--WaaP-pH8a8e_61SWtVA,"['delivery', 'pickup']",https://www.yelp.com/biz/terzo-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55419.0
,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 44.9780575369039, 'longitude': -93.2742076579676}",Fogo de Chão Brazilian Steakhouse,(612) 338-1344,$$$,101,4.0,IJUi7B11Ohxd0yxXMZbPUQ,['delivery'],https://www.yelp.com/biz/fogo-de-ch%C3%A3o-brazilian-steakhouse-minneapolis-9?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55403.0
,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'afghani', 'title': 'Afghan'}, {'alias': 'greek', 'title': 'Greek'}]","{'latitude': 44.9592971708184, 'longitude': -93.3704155103979}",Ariana Kabob & Gyro Bistro,(952) 546-8000,$$,101,4.0,jq2XNFX0pRzPgx0bLMjBpg,"['delivery', 'pickup']",https://www.yelp.com/biz/ariana-kabob-and-gyro-bistro-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55426.0
,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 44.973218, 'longitude': -93.222054}",Caspian Bistro & Marketplace,(612) 623-1113,$$,101,4.0,Dschy8f63kOExb4tXppCew,"['delivery', 'pickup']",https://www.yelp.com/biz/caspian-bistro-and-marketplace-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
