,BusinessName,X,Y,FullAddress,City,ZipCode,Neighborhood,Latitude,Longitude
53556,PANERA BREAD,-93.2613286147669,44.9545759409276,810 27TH ST E,Minneapolis,55407.0,Midtown Phillips,44.95458,-93.26133
53569,RED COW,-93.2697205423021,44.9837719351042,208 1ST AVE N,Minneapolis,55401.0,North Loop,44.98377,-93.26971999999999
53585,SANDCASTLE,-93.24531526896999,44.9135478897737,4955 WEST LAKE NOKOMIS PKWY,Minneapolis,55417.0,Keewaydin,44.91355,-93.24531999999999
53551,PANADERIA EL SABOR ECUATORIANO,-93.2712043309794,44.9481245956873,339 LAKE ST E,Minneapolis,55408.0,Central,44.94812,-93.2712
53584,OAK GROVE CARE CENTER,-93.2655914253189,44.9642939949362,1822 PARK AVE,Minneapolis,55404.0,Ventura Village,44.964290000000005,-93.26559
53554,BERRY SWEET KITCHEN,-93.223300691985,44.9050367139213,5406 34TH AVE S,Minneapolis,55417.0,Wenonah,44.90504,-93.2233
53553,ZAKIA DELI,-93.2263074772085,44.9947828087644,451 STINSON PKWY #B,Minneapolis,55413.0,Mid - City Industrial,44.99478,-93.22631
53637,YOUNG JONI,-93.2666591763403,45.001211977736794,165 13TH AVE NE,Minneapolis,55413.0,Sheridan,45.00121,-93.26666
53634,AKWAABA,-93.2774425152816,44.9645929202774,1823 NICOLLET AVE,Minneapolis,55403.0,Steven's Square - Loring Heights,44.96459,-93.27744
53617,MILKWEED,-93.21680828625401,44.9485858310119,3822 LAKE ST E,Minneapolis,55406.0,Cooper,44.94859,-93.21681
53587,DOGWOOD COFFEE CO,-93.21429501119309,44.9480772180017,4023 LAKE ST E,Minneapolis,55406.0,Cooper,44.94808,-93.2143
53605,WENDY'S,-93.27117263661958,44.962398154015,325 FRANKLIN AVE E,Minneapolis,55404.0,Whittier,44.9624,-93.27117
53607,EUREST DINING,-93.26716750062022,44.985682223002,90 HENNEPIN AVE,Minneapolis,55401.0,North Loop,44.98568,-93.26717
53618,PHO HOA,-93.27855692569729,44.95753762273561,2450 NICOLLET AVE,Minneapolis,55404.0,Whittier,44.95754,-93.27856
53621,LOS PORTALES,-93.26941896618321,44.947791727184,417 LAKE ST E #52,Minneapolis,55408.0,Central,44.947790000000005,-93.26942
53652,YENG'S UMAMI FRES,-93.2358454960445,44.9808137528131,405 14TH AVE SE,Minneapolis,55414.0,Marcy Holmes,44.98081,-93.23585
53599,FARMERS MARKET ANNEX - COMM KITCHEN,-93.2857900633469,44.98043598379171,225 BORDER AVE N,Minneapolis,55405.0,North Loop,44.98044,-93.28579
53612,EL JEFE COZINA & BAR,-93.2876087906745,44.906155031824,5309 LYNDALE AVE S,Minneapolis,55419.0,Tangletown,44.90616,-93.28761
53596,SOTAROL,-93.3274010118609,44.9121827348891,5005 EWING AVE S,Minneapolis,55410.0,Fulton,44.91218,-93.3274
53590,MESA PIZZA UPTOWN,-93.2992490729896,44.9488291713062,1440 LAKE ST W,Minneapolis,55408.0,East Isles,44.94883,-93.29925
53787,BURRITO LOCO,-93.23647922423972,44.9815000351892,418 13TH AVE SE,Minneapolis,55414.0,Marcy Holmes,44.9815,-93.23648
53598,GERHARD'S BRATS,-93.2809494743705,45.0097098620815,208 29TH AVE N,Minneapolis,55411.0,Hawthorne,45.00971,-93.28095
54280,BEAST BARBEQUE,-93.27643003580299,44.9764316757514,825 HENNEPIN AVE E,Minneapolis,55413.0,Downtown West,44.97643,-93.27643
53647,HABANERO TACOS,-93.2246706802855,44.9480881031936,3223 LAKE ST E,Minneapolis,55406.0,Longfellow,44.94809,-93.22466999999999
54008,MAINSTREET LODGE,-93.26550244719,44.997488676063696,909 MAIN ST NE,Minneapolis,55413.0,St. Anthony West,44.99749,-93.2655
53644,TAQUERIA EL VICTOR,-93.269915067087,44.9481342480936,405 LAKE ST E,Minneapolis,55408.0,Central,44.94813,-93.26992
53677,DAIRY QUEEN BRAZIER,-93.21401950957359,44.917270035826206,4740 MINNEHAHA AVE,Minneapolis,55406.0,Hiawatha,44.91727,-93.21401999999999
53671,BIRCHWOOD CAFE,-93.22339569780951,44.9571808437171,3311 25TH ST E,Minneapolis,55406.0,Seward,44.95718,-93.2234
53643,HARWANAAG RESTAURANT,-93.2367044148135,44.9561354207059,2532 25TH AVE S,Minneapolis,55406.0,Seward,44.956140000000005,-93.2367
53649,MY HUONG KITCHEN,-93.2784136453078,44.953078956959494,2718 NICOLLET AVE #101B,Minneapolis,55408.0,Whittier,44.95308,-93.27841
54858,BARBETTE,-93.2510391066867,44.948632187860404,1600 LAKE ST W,Minneapolis,55408.0,East Phillips,44.94863,-93.25104
53688,DOTS GRAY,-93.2809494743705,45.0097098620815,208 29TH AVE N,Minneapolis,55411.0,Hawthorne,45.00971,-93.28095
53718,MAMAS BAKERY PIZZA SALAD BAR,-93.273850439023,44.975640391762504,800 NICOLLET MALL,Minneapolis,55402.0,Downtown West,44.975640000000006,-93.27385
53999,BROOKLYN MIKE'S ITALIAN ICE,-93.2332493037879,44.9020651927195,5549 27TH AVE S,Minneapolis,55417.0,Wenonah,44.90207,-93.23325
53699,STARS FOOD MARKET,-93.2901817776507,45.0133381062045,818 LOWRY AVE N,Minneapolis,55411.0,McKinley,45.01334,-93.29018
54385,DURDUR BAKERY & GROCERY,-93.25147094211509,44.9487827192511,1552 LAKE ST E,Minneapolis,55407.0,East Phillips,44.94878,-93.25147
53767,TRUCE,-93.2985680988002,44.9449091776871,1428 32ND ST W,Minneapolis,55408.0,ECCO,44.94491,-93.29857
53722,CAMDEN TAVERN & GRILL,-93.28788418898779,45.038719945227,4601 LYNDALE AVE N,Minneapolis,55412.0,Lind - Bohanon,45.03872,-93.28788
53737,BANANA BLOSSOM,-93.3016247459118,45.0134634269338,1724 LOWRY AVE N,Minneapolis,55411.0,Folwell,45.013459999999995,-93.30162
53730,GREAT DRAGON,-93.2629639851652,44.9631528657536,1916 CHICAGO AVE,Minneapolis,55404.0,Ventura Village,44.96315,-93.26295999999999
54025,CLANCEYS MEATS & FISH,-93.3145013633827,44.92413574511129,4307 UPTON AVE S,Minneapolis,55410.0,Linden Hills,44.92414,-93.3145
53740,HEN HOUSE EATERY,-93.27048919924971,44.9752753700442,730 2ND AVE S,Minneapolis,,Downtown West,44.97528,-93.27049
53766,HISSHO SUSHI,-93.2998435178575,44.9486527793069,1450 LAKE ST W,Minneapolis,55408.0,East Isles,44.94865,-93.29984
53780,UNITED NOODLES,-93.24254531109649,44.9581699986841,2015 24TH ST E,Minneapolis,55404.0,Seward,44.95817,-93.24255
54022,ZEN BOX IZAKAYA,-93.22989698877701,44.9734127918777,602 WASHINGTON AVE S,Minneapolis,55401.0,University of Minnesota,44.97341,-93.2299
53734,KOWLOON RESTAURANT,-93.2244829341877,44.9739435490862,935 WASHINGTON AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97394,-93.22448
53792,SASSY SPOON,-93.2224016607436,44.91227257073879,5001 34TH AVE S,Minneapolis,55417.0,Minnehaha,44.91227,-93.2224
53839,JOY LUCK RESTAURANT,-93.28876081355111,45.0319427710509,4201 WEBBER PKWY,Minneapolis,55412.0,Webber - Camden,45.031940000000006,-93.28876
53832,RIVERVIEW CAFE & WINE BAR,-93.21249000203821,44.9344690270568,3753 42ND AVE S,Minneapolis,55406.0,Howe,44.934470000000005,-93.21249
53825,LUTHERAN SOCIAL SERVICES,-93.26579890830169,44.95847315386639,2400 PARK AVE #A,Minneapolis,55404.0,Phillips West,44.95847,-93.2658
53691,DIYAR RESTAURANT,-93.2821019383198,44.9496914520533,2910 PILLSBURY AVE #407,Minneapolis,55408.0,Whittier,44.949690000000004,-93.2821
53847,KOWALSKIS LYNDALE MARKETS,-93.2876111191078,44.9055948897219,5327 LYNDALE AVE S,Minneapolis,55419.0,Tangletown,44.905590000000004,-93.28761
54118,LOGAN'S BURGERS & CHICKEN,0.0,0.0,1401 LAKE ST E,Minneapolis,55407.0,,0.0,0.0
53925,AFC SUSHI @ KOWALSKIS #5368,-93.2876111191078,44.9055948897219,5327 LYNDALE AVE S,Minneapolis,55419.0,Tangletown,44.905590000000004,-93.28761
53842,KARMEL COFFEE,-93.2821019383198,44.9496914520533,2910 PILLSBURY AVE,Minneapolis,55408.0,Whittier,44.949690000000004,-93.2821
53838,SAFARI COFFEE,-93.2821019383198,44.9496914520533,2910 PILLSBURY AVE,Minneapolis,55408.0,Whittier,44.949690000000004,-93.2821
53994,PRIMA PASTA SALADS PANINI,-93.2876087906745,44.906155031824,5325 LYNDALE AVE S,Minneapolis,55419.0,Tangletown,44.90616,-93.28761
54027,THE SONDER SHAKER,-93.258029828567,44.987107142732,130 HENNEPIN AVE E,Minneapolis,55414.0,Nicollet Island - East Bank,44.987109999999994,-93.25803
53817,CHILI LIME #2,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
53861,SUPER USA,-93.296000975128,45.02424433875979,3807 FREMONT AVE N,Minneapolis,55412.0,Webber - Camden,45.02424,-93.296
53899,CAPITOL CAFE,-93.2369178581183,44.9624829878197,2425 FRANKLIN AVE E,Minneapolis,55406.0,Seward,44.96248,-93.23692
53928,SAINT PAUL'S EPISCOPAL CHURCH,-93.30289020355092,44.963586949154795,1917 LOGAN AVE S,Minneapolis,55403.0,Lowry Hill,44.96359,-93.30289
54060,SUNNY'S MARKET & DELI,-93.26275939296092,45.010307823271,2207 UNIVERSITY AVE NE,Minneapolis,55418.0,Holland,45.01031,-93.26276
53909,8TH STREET GRILL & TAVERN,-93.2728038927339,44.975586399253395,800 MARQUETTE AVE,Minneapolis,55402.0,Downtown West,44.975590000000004,-93.2728
53853,OUTDOOR GRILL NORTH PLAZA,-93.26625395709542,44.9763244547332,300 6TH ST S,Minneapolis,55487.0,Downtown West,44.97632,-93.26625
53924,HEART HOSPITAL KITCHEN,-93.2613286147669,44.9545759409276,800 28TH ST E,Minneapolis,55407.0,Midtown Phillips,44.95458,-93.26133
53914,ABBOTT NORTHWESTERN HOSPITAL,-93.2613286147669,44.9545759409276,800 28TH ST E,Minneapolis,55407.0,Midtown Phillips,44.95458,-93.26133
53915,PATIENT ROOM SERVICE KITCHEN,-93.2613286147669,44.9545759409276,800 28TH ST E,Minneapolis,55407.0,Midtown Phillips,44.95458,-93.26133
54876,HANA BISTRO,-93.32866124579658,44.9116401663011,5033 FRANCE AVE S,Minneapolis,55410.0,Fulton,44.911640000000006,-93.32866
53859,THE BUNGALOW CLUB,-93.21120271533779,44.94861664381829,4300 LAKE ST E,Minneapolis,55406.0,Cooper,44.94862,-93.2112
53854,LAKE HARRIET PIZZA,-93.30832257838199,44.9119407801108,5009 PENN AVE S,Minneapolis,55419.0,Lynnhurst,44.91194,-93.30832
53860,JAMO'S PIE COMPANY,-93.2809494743705,45.0097098620815,208 29TH AVE N,Minneapolis,55411.0,Hawthorne,45.00971,-93.28095
53866,THE PRODIGAL PUB,-93.2768215808926,44.955333628288,25 26TH ST E,Minneapolis,55404.0,Whittier,44.95533,-93.27682
54078,DIAMONDS COFFEE SHOPPE,-93.24872675061891,45.00517832484421,1618 CENTRAL AVE NE,Minneapolis,55413.0,Logan Park,45.005179999999996,-93.24873000000001
53943,TACOS NACHO,-93.269915067087,44.9481342480936,405 LAKE ST E,Minneapolis,55408.0,Central,44.94813,-93.26992
54051,RED SEA BAR & RESTAURANT,-93.24757700407329,44.970538058099095,320 CEDAR AVE S,Minneapolis,55454.0,Cedar Riverside,44.97054,-93.24758
53957,RICK'S CABARET,-93.2644259636457,44.9790608080192,300 3RD ST S,Minneapolis,55415.0,Downtown West,44.97906,-93.26443
53944,STREET EATS,-93.2904212846751,44.9925664500813,812 PLYMOUTH AVE N,Minneapolis,55411.0,Near - North,44.99257,-93.29042
54077,DAY BLOCK BREWING COMPANY,-93.2530708263648,44.9749334127568,1105 WASHINGTON AVE S,Minneapolis,55415.0,Downtown East,44.97493,-93.25307
53945,MARY ELLEN'S BISTRO,-93.2643614682015,45.000579986764095,300 13TH AVE NE,Minneapolis,55413.0,Sheridan,45.00058,-93.26436
53934,KENWOOD ISLES,-93.29929553116109,44.9517217739898,1425 28TH ST W,Minneapolis,55408.0,East Isles,44.95172,-93.2993
53978,CHOWGIRLS KILLER CATERING,-93.2182983272057,44.9926968127796,336 HOOVER ST NE,Minneapolis,55413.0,Mid - City Industrial,44.9927,-93.2183
53964,SEWARD COMMUNITY CAFE,-93.2412091416715,44.962533358189404,2129 FRANKLIN AVE E,Minneapolis,55404.0,Seward,44.96253,-93.24121
53980,PHAL'S BEST STEAK & GYROS,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
54246,NORTHEAST YACHT CLUB,-93.2663332217412,44.995482,801 MARSHALL ST NE,Minneapolis,55413.0,St. Anthony West,44.99548,-93.26633000000001
54010,DECO CATERING,-93.2240344026714,44.9907337918109,2010 HENNEPIN AVE E,Minneapolis,55413.0,Como,44.99073,-93.22403
53974,THE LOOP,-93.2758786067625,44.98743634595179,606 WASHINGTON AVE N,Minneapolis,55401.0,North Loop,44.98744,-93.27588
54865,LAKE & IRVING RESTAURANT & BAR,-93.30155734621441,44.948131869006396,1513 LAKE ST W,Minneapolis,55408.0,ECCO,44.94813,-93.30156
53967,CHEF SHACK,-93.2914195896368,44.9621128857132,2021 HENNEPIN AVE E,Minneapolis,55413.0,Lowry Hill East,44.962109999999996,-93.29142
54033,DANCING BEAR CHOCOLATE,-93.31405385594591,45.0353105677188,4367 THOMAS AVE N,Minneapolis,55412.0,Victory,45.035309999999996,-93.31405
54191,RAISING CANE'S CHICKEN FINGERS,-93.234602987666,44.979012209146994,302 15TH AVE SE,Minneapolis,55414.0,University of Minnesota,44.979009999999995,-93.2346
54047,NOKOMIS SQUARE COOPERATIVE,-93.2209272091554,44.9116811072502,5015 35TH AVE S,Minneapolis,55417.0,Minnehaha,44.91168,-93.22093000000001
54472,WALLY'S FALAFEL & HUMMUS,-93.23559864080099,44.981188609787594,417 14TH AVE SE,Minneapolis,55414.0,Marcy Holmes,44.981190000000005,-93.2356
54057,ISLES BUN & COFFEE,0.0,0.0,1424 28TH ST W,Minneapolis,55408.0,,0.0,0.0
54045,HOT INDIAN FOODS,-93.2607634675536,44.9493082660126,920 LAKE ST E #124,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
53897,DIRIS UROON RESTAURANT & COFFEE,-93.26037147869629,44.959675553191204,912 24TH ST E #A121,Minneapolis,55404.0,Ventura Village,44.95968,-93.26037
54092,TAO NATURAL FOODS,-93.2935264003878,44.9607371078137,2200 DUPONT AVE S,Minneapolis,55405.0,East Isles,44.96074,-93.29353
54063,BRODERS CUCINA ITALIANA,-93.30907398498121,44.912609345775095,2308 50TH ST W,Minneapolis,55410.0,Fulton,44.91261,-93.30906999999999
54061,A SLICE OF NEW YORK,-93.2774486606565,44.9589237070324,2407 NICOLLET AVE,Minneapolis,55404.0,Whittier,44.95892,-93.27745
54065,BRODERS TERZO,-93.3084480595525,44.912159957179604,2221 50TH ST W,Minneapolis,55419.0,Lynnhurst,44.91216,-93.30845
54064,BRODERS' PASTA BAR,-93.30902813227421,44.9120853360067,5000 PENN AVE S,Minneapolis,55419.0,Fulton,44.91209,-93.30903
54023,SIZZLING WAGON,-93.2884721884435,45.0313630987299,4171 LYNDALE AVE N,Minneapolis,55412.0,Webber - Camden,45.03136,-93.28846999999999
54893,TOSCA /TURTLE BREAD,-93.323691127841,44.92308518896711,3421 44TH ST W,Minneapolis,55410.0,Linden Hills,44.92309,-93.32369
54117,EBENEZER LOREN ON PARK,-93.26447075005251,44.954430533930996,2625 PARK AVE,Minneapolis,55407.0,Phillips West,44.95443,-93.26446999999999
54108,LAKE WINE & SPIRITS,-93.2847046918712,44.9486465658889,404 LAKE ST W,Minneapolis,55408.0,Whittier,44.94865,-93.2847
54132,BRIT'S PUB & EATING ESTABLISHMENT,-93.27604494061708,44.9728275319658,1110 NICOLLET MALL,Minneapolis,55403.0,Downtown West,44.97283,-93.27604000000001
53895,KADAI INDIAN KITCHEN,-93.26996594047822,44.9768659827524,601 MARQUETTE AVE #200,Minneapolis,55402.0,Downtown West,44.976859999999995,-93.26995
54256,GORKHA PALACE,-93.2549806985577,44.9892921871552,23 4TH ST NE,Minneapolis,55413.0,Nicollet Island - East Bank,44.989290000000004,-93.25498
54454,BRASA ROTISSERIE,-93.2513028933766,44.989471153702,600 HENNEPIN AVE E,Minneapolis,55414.0,Marcy Holmes,44.989470000000004,-93.2513
54133,VITO LUCCO PIZZA CO,-93.2809494743705,45.0097098620815,208 29TH AVE N,Minneapolis,55411.0,Hawthorne,45.00971,-93.28095
54164,SEVEN ACQUISITION LLC,-93.2754776554135,44.978008767084894,700 HENNEPIN AVE,Minneapolis,55403.0,Downtown West,44.97801,-93.27548
54165,7 - THE SKYBAR,-93.2754776554135,44.978008767084894,700 HENNEPIN AVE,Minneapolis,55403.0,Downtown West,44.97801,-93.27548
54144,DANCING GANESHA,-93.2788744936249,44.974284696942604,1100 HARMON PL,Minneapolis,55403.0,Downtown West,44.97428,-93.27887
54161,COBBLE SOCIAL HOUSE,-93.2710672121344,44.98470479172771,219 2ND ST N,Minneapolis,55401.0,North Loop,44.9847,-93.27107
54841,TAQUERIA EL PRIMO,-93.2540578404017,44.948131474823,1417 LAKE ST E,Minneapolis,55407.0,Powderhorn Park,44.94813,-93.25406
54196,MCDONALDS,-93.2883594013664,45.03645588503671,4435 LYNDALE AVE N,Minneapolis,55412.0,Lind - Bohanon,45.03646,-93.28836
54186,THE CAJUN HOUSE,-93.2200479597149,44.9722262219306,2600 UNIVERSITY AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.972229999999996,-93.22005
54199,TASTE OF AFRICA RESTAURANT AND DELI,-93.2381143556862,44.9624297558392,2325 FRANKLIN AVE E,Minneapolis,55406.0,Seward,44.96243,-93.23810999999999
54241,BRYN MAWR PIZZA & DELI,-93.3087553094308,44.9737705267859,404 CEDAR LAKE RD S,Minneapolis,55405.0,Bryn - Mawr,44.97377,-93.30875999999999
54204,MY BURGER,-93.226657189552,44.97417912100929,213 OAK ST SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97418,-93.22666
54523,CEDAR FOOD & GRILL,-93.2477554121836,44.9553498157461,2600 CEDAR AVE S,Minneapolis,55407.0,East Phillips,44.95535,-93.24776
54271,HIBACHI DARUMA,-93.2809494743705,45.0097098620815,208 29TH AVE N,Minneapolis,55411.0,Hawthorne,45.00971,-93.28095
54312,REVIVAL MPLS,-93.2775360891915,44.9251964388655,4257 NICOLLET AVE,Minneapolis,55409.0,King Field,44.9252,-93.27754
54315,UPTOWN DINER,-93.2972021358506,44.9558336510645,2548 HENNEPIN AVE,Minneapolis,55405.0,East Isles,44.95583,-93.2972
54298,LOOSE WILES FREEHOUSE,-93.2778699238124,44.9876084953538,701 WASHINGTON AVE N,Minneapolis,55401.0,North Loop,44.9876,-93.27786
54293,"MAC'S FISH, CHIPS, STRIPS",-93.2873712895881,44.90524758683951,610 54TH ST W,Minneapolis,55419.0,Tangletown,44.90525,-93.28737
54281,ROLLIN NOLEN BBQ,-93.280572999418,44.99939682479079,200 WEST BROADWAY,Minneapolis,55411.0,Hawthorne,44.9994,-93.28057
54646,CREATE CATERING & CONSULTING,-93.2489568846216,44.999279485858494,1121 JACKSON ST NE #145,Minneapolis,55413.0,Logan Park,44.99928,-93.24896
54321,MAYSLACKS POLKA LOUNGE,-93.26184285894449,45.002845629865504,1428 4TH ST NE,Minneapolis,55413.0,Sheridan,45.00285,-93.26184
54276,KNIGHT CAP,-93.26188221234051,45.003223749176996,1500 4TH ST NE,Minneapolis,55413.0,Sheridan,45.00322,-93.26188
54109,BEST STEAK HOUSE,-93.27773080891079,44.903629326011604,5455 NICOLLET AVE,Minneapolis,55419.0,Windom,44.90363,-93.27773
54343,MARKET BAR-B-QUE,-93.26509247495892,45.012996570293595,220 LOWRY AVE NE,Minneapolis,55418.0,Bottineau,45.013000000000005,-93.26509
54333,MARKET BAR-B-QUE 2,-93.26509247495892,45.012996570293595,220 LOWRY AVE NE,Minneapolis,55418.0,Bottineau,45.013000000000005,-93.26509
54359,AFC SUSHI @ WALGREENS #16275,0.0,0.0,655 NICOLLET MALL,Minneapolis,,,0.0,0.0
54365,BROTHERS DELI,-93.27178061370891,44.9784060170279,50 6TH ST S,Minneapolis,55402.0,Downtown West,44.97841,-93.27178
54358,REPUBLIC,-93.2469312770807,44.9731778300663,221 CEDAR AVE S,Minneapolis,55454.0,Cedar Riverside,44.97318,-93.24693
54347,COCINA LATINA,-93.27824313877859,44.9344381888505,3764 NICOLLET AVE,Minneapolis,55409.0,King Field,44.93444,-93.27824
54352,FIVE WATT COFFEE,-93.2774755068088,44.934382696190205,3745 NICOLLET AVE,Minneapolis,55409.0,King Field,44.93438,-93.27748000000001
54341,MUUFO RESTAURANT,-93.2821019383198,44.9496914520533,2910 PILLSBURY AVE #411,Minneapolis,55408.0,Whittier,44.949690000000004,-93.2821
54351,BOILER ROOM COFFEE,-93.27312593786492,44.964313188163004,1830 3RD AVE S,Minneapolis,55403.0,Steven's Square - Loring Heights,44.96431,-93.27313000000001
54382,BUTTER BAKERY CAFE,-93.2783884718186,44.9354853501363,3700 NICOLLET AVE,Minneapolis,55409.0,King Field,44.93549,-93.27839
54335,PAPA MURPHY'S,-93.20658031905899,44.94863786786549,4644 LAKE ST E #RETAIL,Minneapolis,55406.0,Cooper,44.948640000000005,-93.20658
55024,SUPER MORE VALUE,-93.25207750884951,44.952116815006896,2747 BLOOMINGTON AVE,Minneapolis,55407.0,East Phillips,44.95212,-93.25208
54469,FULL STOP,-93.3027815424358,45.013424966051595,1818 LOWRY AVE N,Minneapolis,55411.0,Folwell,45.01342,-93.30278
54236,OLIVE KITCHEN,-93.27828100366621,44.965060025147295,1812 NICOLLET AVE,Minneapolis,55403.0,Steven's Square - Loring Heights,44.96506,-93.27828000000001
54443,RADISSON BLU MINNEAPOLIS DOWNTOWN,-93.27351708230591,44.97701843987121,35 7TH ST S,Minneapolis,55402.0,Downtown West,44.97702,-93.27351999999999
54397,CLIFF N NORMS BAR,-93.281333343356,45.0000841138121,2024 WASHINGTON AVE N,Minneapolis,55411.0,Hawthorne,45.00008,-93.28133000000001
54437,RESTAURANT ALMA,-93.2481435589465,44.983734873101795,528 UNIVERSITY AVE SE,Minneapolis,55414.0,Marcy Holmes,44.98373,-93.24814
54413,PHARAOHS GYROS,-93.23811538515551,44.96291703116071,2328 FRANKLIN AVE E,Minneapolis,55406.0,Seward,44.962920000000004,-93.23812
54404,GREEN AND THE GRAIN,-93.2676175907136,44.9769024652067,200 6TH ST S #296,Minneapolis,55402.0,Downtown West,44.9769,-93.26762
54459,JASMINE 26 RESTAURANT & BAR,-93.27723179027892,44.9557289769121,8 26TH ST E #C102,Minneapolis,55404.0,Whittier,44.955729999999996,-93.27723
54394,PHARAOHS GYROS #2,-93.23811538515551,44.96291703116071,2328 FRANKLIN AVE E,Minneapolis,55406.0,Seward,44.962920000000004,-93.23812
54425,SOCIABLE CIDER WERKS,-93.2809494743705,45.0097098620815,208 29TH AVE N,Minneapolis,55411.0,Hawthorne,45.00971,-93.28095
54391,BROADWAY FAST & FRESH,-93.2676175907136,44.9769024652067,200 6TH ST S,Minneapolis,55402.0,Downtown West,44.9769,-93.26762
54463,VALENTINO CAFE,-93.27186237117951,44.9736976442965,900 2ND AVE S,Minneapolis,55402.0,Downtown West,44.9737,-93.27186
54575,WHITEY'S WORLD FAMOUS SALOON,-93.2545593841979,44.9883269319897,400 HENNEPIN AVE E,Minneapolis,55414.0,Nicollet Island - East Bank,44.98833,-93.25456
54549,VEGAS LOUNGE,-93.24891146400421,44.9948683010798,965 CENTRAL AVE NE #1ST FLOOR,Minneapolis,55413.0,St. Anthony East,44.99487,-93.24891
54422,POTTERS PASTIES 2,-93.22588374458391,44.987570144180296,1828 COMO AVE SE,Minneapolis,55414.0,Como,44.98757,-93.22588
54417,POTTERS PASTIES,-93.22588374458391,44.987570144180296,1828 COMO AVE SE,Minneapolis,55414.0,Como,44.98757,-93.22588
54465,CUZZY'S GRILL & BAR,-93.27535671882009,44.986070358922206,507 WASHINGTON AVE N,Minneapolis,55401.0,North Loop,44.98607,-93.27535999999999
54438,SEWARD MAKES,-93.2402703878266,44.9625355231113,2211 FRANKLIN AVE E,Minneapolis,55404.0,Seward,44.962540000000004,-93.24027
